ID,Timestamp,Sensor A,Sensor X,Sensor Y,Sensor Z
470,2024-11-27 10:30:54,2,1778,1625,1953
471,2024-11-27 10:30:54,2,1792,1652,1952
472,2024-11-27 10:30:55,2,1749,1672,1960
473,2024-11-27 10:30:55,2,1640,1608,1966
474,2024-11-27 10:30:57,2,1680,1609,1976
475,2024-11-27 10:30:57,2,1670,1605,1975
476,2024-11-27 10:30:58,2,1616,1593,1963
477,2024-11-27 10:30:58,2,1631,1597,1975
478,2024-11-27 10:30:59,2,1713,1613,1977
479,2024-11-27 10:30:59,2,1756,1637,1955
480,2024-11-27 10:31:00,2,1699,1595,1970
481,2024-11-27 10:31:00,2,1698,1569,1966
482,2024-11-27 10:31:01,2,1652,1578,1972
483,2024-11-27 10:31:01,2,1683,1619,1982
484,2024-11-27 10:31:02,2,1698,1626,1974
485,2024-11-27 10:31:03,2,1687,1616,1968
486,2024-11-27 10:31:04,2,1698,1604,1968
487,2024-11-27 10:31:04,2,1698,1609,1960
488,2024-11-27 10:31:05,2,1702,1624,1974
489,2024-11-27 10:31:05,2,1694,1627,1967
490,2024-11-27 10:31:06,2,1692,1626,1974
491,2024-11-27 10:31:06,2,1696,1636,1975
492,2024-11-27 10:31:07,2,1690,1630,1973
493,2024-11-27 10:31:07,2,1692,1611,1965
494,2024-11-27 10:31:08,2,1692,1593,1968
495,2024-11-27 10:31:08,2,1691,1596,1966
496,2024-11-27 10:31:11,2,1720,1665,1971
497,2024-11-27 10:31:11,2,1686,1621,1971
498,2024-11-27 10:31:12,2,1639,1549,1961
499,2024-11-27 10:31:12,2,1655,1540,1963
500,2024-11-27 10:31:13,2,1655,1561,1964
501,2024-11-27 10:31:13,2,1659,1594,1967
502,2024-11-27 10:31:14,2,1701,1636,1971
503,2024-11-27 10:31:14,2,1720,1673,1966
504,2024-11-27 10:31:15,2,1718,1673,1964
505,2024-11-27 10:31:15,2,1694,1602,1977
506,2024-11-27 10:31:16,2,1692,1567,1957
507,2024-11-27 10:31:17,2,1727,1550,1960
508,2024-11-27 10:31:18,2,1742,1572,1958
509,2024-11-27 10:31:18,2,1750,1557,1954
510,2024-11-27 10:31:19,2,1709,1651,1964
511,2024-11-27 10:31:19,2,1683,1689,1964
512,2024-11-27 10:31:20,2,1633,1656,1977
513,2024-11-27 10:31:20,2,1598,1676,1956
514,2024-11-27 10:31:21,2,1605,1650,1964
515,2024-11-27 10:31:21,2,1649,1618,1977
516,2024-11-27 10:31:22,2,1683,1624,1973
517,2024-11-27 10:31:22,2,1678,1610,1974
518,2024-11-27 10:31:24,2,1676,1603,1971
519,2024-11-27 10:31:24,2,1684,1596,1974
520,2024-11-27 10:31:25,2,1681,1595,1968
521,2024-11-27 10:31:25,2,1679,1585,1971
522,2024-11-27 10:31:26,2,1675,1584,1973
